avg_power,spectral_centroid,peak_freq,pow_delta,log_pow_delta,pow_theta,log_pow_theta,pow_alpha,log_pow_alpha,pow_beta,log_pow_beta,pow_gamma,log_pow_gamma,file_name,epoch_idx,difficulty
5.009413075908655e-12,2.9272048978212406,1.0,5.4311684883947796e-11,-10.265106724100193,5.550348721115833e-12,-11.255679729868566,1.4803681754155902e-12,-11.829630259830614,3.6906784175233613e-13,-12.432893794842142,1.4271394907660048e-13,-12.84553357621313,sub-010_ses-2_task_all_physiological_recordings.xdf,42,easy
1.849390313641326e-12,4.9511234491546965,1.0,1.6218338966475456e-11,-10.789993626982653,2.8431672648412805e-12,-11.546197589813337,1.2233559087529302e-12,-11.912447176061828,3.6663089497664007e-13,-12.435770941030842,1.4265841664812676e-13,-12.845702600480745,sub-010_ses-2_task_all_physiological_recordings.xdf,43,easy
3.801272870746234e-12,3.9264687942243324,1.0,3.694774121853972e-11,-10.432412106830974,4.894808559233945e-12,-11.310264289212052,2.6574493006188625e-12,-11.575535012287826,4.012230964371366e-13,-12.396614074738142,1.3832031992088243e-13,-12.859114015253848,sub-010_ses-2_task_all_physiological_recordings.xdf,44,easy
6.7418350105393556e-12,3.1402866799452953,1.0,6.873079940876683e-11,-10.162848604777144,1.0885157984726182e-11,-10.963165263325056,2.2970935162663895e-12,-11.638821324016229,3.985035499510806e-13,-12.399567805466619,1.5624010087606445e-13,-12.80620748931887,sub-010_ses-2_task_all_physiological_recordings.xdf,45,easy
5.530168504411318e-12,3.2632803202558676,1.0,5.7843163519692034e-11,-10.237747962920048,5.948592055836615e-12,-11.225585813218904,2.905306707622308e-12,-11.536808013223128,4.461574041124923e-13,-12.35051189537435,1.669785902328231e-13,-12.777339209929158,sub-010_ses-2_task_all_physiological_recordings.xdf,46,easy
5.513374619174232e-12,2.972118084887389,1.0,6.022546181893663e-11,-10.220219861073964,5.700002961146603e-12,-11.244124918711842,1.5258240053767408e-12,-11.816495556749178,4.661953496444346e-13,-12.331432062934349,1.4020337866865108e-13,-12.853241520467284,sub-010_ses-2_task_all_physiological_recordings.xdf,47,hard
5.020154918117588e-12,2.4682646986990795,1.0,5.676785393822868e-11,-10.245897523607987,4.669593784488701e-12,-11.330720897769693,1.1420759154343618e-12,-11.94230502694968,2.6916286198211887e-13,-12.569984862534538,1.3730678278185573e-13,-12.862308008633796,sub-010_ses-2_task_all_physiological_recordings.xdf,48,hard
1.1515724834330325e-11,2.4985007942276765,1.0,1.2528112831266875e-10,-9.90211434390555,1.6306375574533863e-11,-10.787642559064043,2.2767369295284472e-12,-11.642687147977096,3.8149890030165133e-13,-12.418506709592751,1.572325458740491e-13,-12.803457553522158,sub-010_ses-2_task_all_physiological_recordings.xdf,49,hard
9.458451089670889e-12,2.1251029605066907,1.0,1.1242776274838168e-10,-9.949126431475078,6.728806596872177e-12,-11.172061954253216,1.4590884007028837e-12,-11.83591839503292,3.077595409613425e-13,-12.51178847447257,1.4914471827404046e-13,-12.826392121886597,sub-010_ses-2_task_all_physiological_recordings.xdf,50,hard
6.529208963972e-12,2.5861459546103647,1.0,7.328631709897525e-11,-10.134977102618283,6.559708628789941e-12,-11.183115450825413,1.4630105403418662e-12,-11.834752544964354,3.607721068073965e-13,-12.442767047426967,1.5025038582162753e-13,-12.823184404117312,sub-010_ses-2_task_all_physiological_recordings.xdf,51,hard
3.759168758805893e-12,3.3455112862486946,1.0,3.9197622039963585e-11,-10.40674027905728,4.400051082822608e-12,-11.356542281500358,1.615015719702777e-12,-11.791823246121146,3.430410293745974e-13,-12.464653933119529,1.1688509465623095e-13,-12.932240867121092,sub-010_ses-2_task_all_physiological_recordings.xdf,52,hard
1.6445802909394742e-11,2.4574780580004667,1.0,1.7770538755460535e-10,-9.750299405341757,2.4979231222920127e-11,-10.602420931885876,3.630829922232703e-12,-11.43999409412368,3.0915676809589155e-13,-12.50982124143577,1.3031808808722768e-13,-12.884995300240814,sub-010_ses-2_task_all_physiological_recordings.xdf,53,hard
7.271129241967896e-12,3.173093239530459,1.0,7.062660426425853e-11,-10.151031674178494,1.4190777815063854e-11,-10.847993799642431,2.8891725603087955e-12,-11.539226518470151,3.4978815231684364e-13,-12.456194904607361,1.6323669674183965e-13,-12.787182202193954,sub-010_ses-2_task_all_physiological_recordings.xdf,54,hard
2.9325444888220686e-12,3.7186220566209562,1.0,2.8601909164064237e-11,-10.543604976949796,4.138459392451628e-12,-11.38316130184503,1.6346416695934142e-12,-11.786577434425036,3.169121016177834e-13,-12.499061176507151,1.2628234917811767e-13,-12.898657347704718,sub-010_ses-2_task_all_physiological_recordings.xdf,55,hard
6.3717689204686366e-12,2.889580310126638,1.0,6.845965829030047e-11,-10.164565272931231,8.396410235087441e-12,-11.075906350642006,1.5169885860217684e-12,-11.81901768687735,3.9325370564928384e-13,-12.405327176306828,1.4736803486987492e-13,-12.831596707692016,sub-010_ses-2_task_all_physiological_recordings.xdf,56,hard
1.7791750481454562e-11,2.4049703361611208,1.0,1.9425200222830398e-10,-9.711634496067731,2.6094799022512714e-11,-10.58344604365427,3.396382858250909e-12,-11.468983359696114,3.4859571534572244e-13,-12.457677955186856,1.516430287760342e-13,-12.819177549967165,sub-010_ses-2_task_all_physiological_recordings.xdf,57,hard
2.631284396950313e-12,4.013391879066635,1.0,2.3518199892790318e-11,-10.628595922670144,5.447712273967287e-12,-11.263785838159906,1.2188167239825747e-12,-11.914061595240703,3.181681545714272e-13,-12.497343291018842,1.3085010404843275e-13,-12.88322592768484,sub-010_ses-2_task_all_physiological_recordings.xdf,58,hard
1.5170127941756753e-12,6.416499742459697,1.0,1.0400965207435215e-11,-10.982926356392344,2.8656002000272735e-12,-11.542784401180018,1.8397523216229005e-12,-11.73524064035605,4.3630809840400605e-13,-12.36020672590951,1.2635050060518566e-13,-12.898423033050445,sub-010_ses-2_task_all_physiological_recordings.xdf,59,hard
7.351224715457485e-12,2.934126915448019,1.0,7.901176170372307e-11,-10.102308254749891,9.124376775921155e-12,-11.039796789558807,2.5002835912990204e-12,-11.602010729267455,3.854276567119585e-13,-12.414057125367009,1.3459875351631933e-13,-12.870958961980474,sub-010_ses-2_task_all_physiological_recordings.xdf,60,hard
1.5866689167893567e-11,2.485432526042089,1.0,1.7216423636626045e-10,-9.764057059397452,2.4250663122202334e-11,-10.615276381334882,2.687304993595273e-12,-11.570683040854288,3.5872239048545944e-13,-12.445241514986144,1.4699798853700452e-13,-12.832688607927036,sub-010_ses-2_task_all_physiological_recordings.xdf,61,hard
1.0069654007993566e-11,2.276010329215296,1.0,1.2017322489614006e-10,-9.920192284206637,5.429684210173261e-12,-11.265225428195187,2.4792948578407788e-12,-11.605671820340602,3.9361798022502794e-13,-12.404925071485204,1.3324169561175047e-13,-12.875359849186047,sub-010_ses-2_task_all_physiological_recordings.xdf,62,hard
8.930685806891151e-12,2.7017188022892498,1.0,9.619812241068166e-11,-10.016833404413724,1.323932954657904e-11,-10.878134007463816,1.7624005130479029e-12,-11.753895389430916,3.236558507976318e-13,-12.489916537738715,1.2760742828690152e-13,-12.89412404371743,sub-010_ses-2_task_all_physiological_recordings.xdf,63,hard
7.646842414607144e-12,2.8405277884915154,1.0,7.933101771509311e-11,-10.100556974237534,1.345087121896891e-11,-10.871249585301944,1.5939065847860698e-12,-11.797537135198853,2.8250278159775897e-13,-12.548977271644153,1.2093125770699995e-13,-12.917461430362467,sub-010_ses-2_task_all_physiological_recordings.xdf,64,hard
1.3469612733543864e-11,2.786454280597472,1.0,1.382039499066631e-10,-9.859479544529448,2.4129567008022644e-11,-10.617450471199945,3.939589871273615e-12,-11.404548987797213,3.697408787399446e-13,-12.43210253095317,1.55779134218177e-13,-12.807490714190896,sub-010_ses-2_task_all_physiological_recordings.xdf,65,hard
1.1986380025654594e-11,2.4460159270266613,1.0,1.3194391542590083e-10,-9.879610632407813,1.7097392824405517e-11,-10.767070109976284,1.7799286349284678e-12,-11.749597410094527,2.852218192501506e-13,-12.544817254354962,1.39579827190346e-13,-12.855177343696921,sub-010_ses-2_task_all_physiological_recordings.xdf,66,hard
6.916128387690326e-12,2.6446751993856017,1.0,7.619983704881805e-11,-10.11804595738579,7.74599862260047e-12,-11.110922584576514,1.6510658691159692e-12,-11.782235600254495,4.307623054715622e-13,-12.365762307328424,1.3684672305487312e-13,-12.86376559778784,sub-010_ses-2_task_all_physiological_recordings.xdf,67,hard
9.785743175395417e-12,2.412535545207086,1.0,1.1212639324634377e-10,-9.950292147511377,8.953541939634473e-12,-11.048005127752186,2.246651029519773e-12,-11.648464380951513,3.7948275562790605e-13,-12.420807954434645,1.443461280319104e-13,-12.840594861225094,sub-010_ses-2_task_all_physiological_recordings.xdf,68,hard
2.333724048543784e-12,5.204319839901961,1.0,1.8763750836414706e-11,-10.72668034267695,3.684914434725049e-12,-11.433572592189785,2.823251866609508e-12,-11.549250376050965,3.934477091021245e-13,-12.405112979079858,1.3749506785832714e-13,-12.861712880308849,sub-010_ses-2_task_all_physiological_recordings.xdf,69,hard
1.4083175416661383e-11,1.9997646801195805,1.0,1.674642558919387e-10,-9.776077875943335,1.2033874674868085e-11,-10.919594515720934,1.3367834079224583e-12,-11.873938953518943,2.8117879616199104e-13,-12.551017432788239,1.2543579578658977e-13,-12.901578510600988,sub-010_ses-2_task_all_physiological_recordings.xdf,70,hard
2.102882781411203e-12,4.403086050946793,1.0,1.945161034765582e-11,-10.711044438752115,3.3446523499573776e-12,-11.47564901701173,1.0625972608951222e-12,-11.97363130792531,3.21461680478455e-13,-12.492870789298424,1.4865017570658562e-13,-12.827834573116592,sub-010_ses-2_task_all_physiological_recordings.xdf,71,hard
1.3098191484970802e-11,2.5581517237356883,1.0,1.4166533757605026e-10,-9.848736399159433,1.9248138799866316e-11,-10.715611258260742,2.709992943053314e-12,-11.567031840046996,3.9790667957845314e-13,-12.400218770379334,1.4919392262491042e-13,-12.826248867374222,sub-010_ses-2_task_all_physiological_recordings.xdf,72,hard
9.386887783825904e-12,2.527475686842236,1.0,1.0391143383907546e-10,-9.983336662452341,1.191729337200973e-11,-10.923822369350484,1.788146862326424e-12,-11.747596815026302,3.2238939174466803e-13,-12.491619257135406,1.5401629280228575e-13,-12.812433334359321,sub-010_ses-2_task_all_physiological_recordings.xdf,73,hard
8.072547632679172e-12,3.0621127241569077,1.0,8.239480324620718e-11,-10.084100178990605,1.3544796516936634e-11,-10.86822751497451,2.3982584958908994e-12,-11.620104008356163,4.788900862308926e-13,-12.319764153435118,1.3057560967318902e-13,-12.884137937713188,sub-010_ses-2_task_all_physiological_recordings.xdf,74,hard
6.247114086183876e-12,2.972229036513087,1.0,6.609582032658294e-11,-10.179826002942406,8.269377999556698e-12,-11.082527155685579,1.9897900174594455e-12,-11.701192752268863,4.0463333489667826e-13,-12.392938341621244,1.5961143807446955e-13,-12.796935989460032,sub-010_ses-2_task_all_physiological_recordings.xdf,75,hard
5.3502489964047366e-12,2.90148889377162,1.0,5.855253071608953e-11,-10.23245432941688,5.17629390607966e-12,-11.285981072724823,2.0342854409458204e-12,-11.691588109068062,3.6636170747282653e-13,-12.4360899255673,1.1681773280197948e-13,-12.932491226799838,sub-010_ses-2_task_all_physiological_recordings.xdf,76,hard
6.653541990606003e-12,2.806948184536612,1.0,7.196285479230713e-11,-10.142891616366597,8.997619619887653e-12,-11.04587237085879,1.378607341053052e-12,-11.860559413227337,3.4068231724840596e-13,-12.467650407438102,1.44513749010186e-13,-12.840090832248604,sub-010_ses-2_task_all_physiological_recordings.xdf,77,hard
6.457473948090614e-12,2.823764883316139,1.0,6.910832779114314e-11,-10.160469615493849,9.023476726617554e-12,-11.044626097462203,1.4860748937046555e-12,-11.827959302888335,3.594885937681595e-13,-12.444314884814156,1.229047675951634e-13,-12.910431270082531,sub-010_ses-2_task_all_physiological_recordings.xdf,78,hard
5.246940886594741e-12,3.5371365717253207,1.0,5.220136388492627e-11,-10.28231814987208,6.828516941562647e-12,-11.16567360876849,3.561472236950584e-12,-11.44837043679917,3.983455941765476e-13,-12.399739981900938,1.2904231656117016e-13,-12.88926784911644,sub-010_ses-2_task_all_physiological_recordings.xdf,79,hard
6.89757424718561e-12,3.0391118217897604,1.0,7.031678330659477e-11,-10.152941004603065,1.1074368597228612e-11,-10.955681025606605,2.4604690668748995e-12,-11.608982090564867,4.066555489414123e-13,-12.390773297240154,1.3075886254226504e-13,-12.88352886595773,sub-010_ses-2_task_all_physiological_recordings.xdf,80,hard
9.147610524125874e-12,2.9289028044354604,1.0,9.31160838165325e-11,-10.030975297434676,1.5657860128669986e-11,-10.805267590797307,3.0178458402737686e-12,-11.520302948930349,4.3649365392907335e-13,-12.360022066010233,1.2728910373429624e-13,-12.895208771449301,sub-010_ses-2_task_all_physiological_recordings.xdf,81,hard
9.751050683205042e-12,2.6271464949380054,1.0,1.0713059369550011e-10,-9.970086488311068,1.136238051957451e-11,-10.944530670543337,3.0033045013865963e-12,-11.522400632979936,3.979066966209847e-13,-12.400218751778295,1.3123201144754246e-13,-12.881960214508524,sub-010_ses-2_task_all_physiological_recordings.xdf,82,hard
2.841344035652799e-12,4.306861102243918,1.0,2.4152358001014953e-11,-10.617040462558949,6.084482703791695e-12,-11.215776339116518,1.78803733562515e-12,-11.74762341703524,3.8461328269928515e-13,-12.414975721388767,1.2628100394048645e-13,-12.898661974102593,sub-010_ses-2_task_all_physiological_recordings.xdf,83,hard
4.539775224027473e-12,2.7963804684768405,1.0,5.176595771847298e-11,-10.28595574672575,3.4895803055313825e-12,-11.45722680282658,9.823670453275242e-13,-12.007726214884162,3.479136806857696e-13,-12.458528493559045,1.404378882820688e-13,-12.852515709499622,sub-010_ses-2_task_all_physiological_recordings.xdf,84,hard
9.074805766063635e-12,2.1391747402824683,1.0,1.071158750160912e-10,-9.970146160158139,7.335327804058878e-12,-11.134580473461753,1.3362871902428697e-12,-11.874100194754167,2.5229043895689985e-13,-12.598099207615357,1.2334215964343426e-13,-12.908888451620633,sub-010_ses-2_task_all_physiological_recordings.xdf,85,hard
7.803218367299854e-12,2.786457259761274,1.0,8.490350276809817e-11,-10.071074392188603,8.282158257452861e-12,-11.081856475151941,3.0837445423578033e-12,-11.510921606120283,4.3613604986403066e-13,-12.360378014198044,1.3646293028524225e-13,-12.8649853072973,sub-010_ses-2_task_all_physiological_recordings.xdf,86,hard
1.819429715233667e-11,2.097830169333493,1.0,2.1432926238705931e-10,-9.668918530658395,1.6303616091450915e-11,-10.787716059743895,2.205174367994618e-12,-11.656557064217072,4.14248028207112e-13,-12.382739550116371,1.366853388369397e-13,-12.864278066293087,sub-010_ses-2_task_all_physiological_recordings.xdf,87,hard
1.1884038494229157e-11,2.5991983911342253,1.0,1.280299355223853e-10,-9.892688473225872,1.7498245942245403e-11,-10.757005483644193,2.7729119600624018e-12,-11.557063919050362,3.4404532697491417e-13,-12.463384336619482,1.4458509899532212e-13,-12.839876463317898,sub-010_ses-2_task_all_physiological_recordings.xdf,88,hard
4.7843906285951595e-12,3.7051607386306196,1.0,4.290771624198165e-11,-10.36746460012358,1.1480708363419069e-11,-10.940031315001356,1.7516743593057322e-12,-11.756546627107051,3.8468125596767504e-13,-12.414898974670907,1.2896398908948138e-13,-12.889531541817245,sub-010_ses-2_task_all_physiological_recordings.xdf,89,hard
1.513395680541635e-12,6.525526173386279,1.0,1.008002480111745e-11,-10.996538399341366,2.2623702904403075e-12,-11.645436311022584,2.7140424791073365e-12,-11.566383359219563,3.748594795199956e-13,-12.426131502155016,1.1874384247169142e-13,-12.925388901702261,sub-010_ses-2_task_all_physiological_recordings.xdf,90,hard
9.29575725058287e-12,2.1731653790971035,1.0,1.0926920241839931e-10,-9.961502226929294,7.755914204066295e-12,-11.110367003732923,1.2596582009927717e-12,-11.899747281517502,3.0864059440733356e-13,-12.510546953296691,1.3525430907139126e-13,-12.86884888979909,sub-010_ses-2_task_all_physiological_recordings.xdf,91,hard
3.917031471812826e-12,4.2224904309815505,1.0,3.4516754185769806e-11,-10.461970050311571,7.46739555144636e-12,-11.126830843279942,2.9482025117051523e-12,-11.530442688148343,4.0165227212988e-13,-12.396149771908151,1.5177072724412082e-13,-12.818811984845533,sub-010_ses-2_task_all_physiological_recordings.xdf,92,hard
9.85591560930912e-13,7.314376993878428,1.0,6.444169163402668e-12,-11.190833067606011,1.2970710314850425e-12,-11.88703624000127,1.6255990726652639e-12,-11.788986557142529,3.275240670686061e-13,-12.484756781745302,1.1143007774177391e-13,-12.952997566485788,sub-010_ses-2_task_all_physiological_recordings.xdf,93,hard
5.7435491206613985e-12,3.771242015915871,1.0,5.3144931730421154e-11,-10.274538146502202,1.1999615730027635e-11,-10.920832661369099,2.320768262505307e-12,-11.634368223326842,4.939281053137535e-13,-12.306336261071904,2.1296533977966277e-13,-12.671691072464025,sub-010_ses-3_task_all_physiological_recordings.xdf,0,easy
2.819899990403156e-12,3.871880885516416,1.0,2.766698293096467e-11,-10.558038197847646,3.7861371753050215e-12,-11.42180365519029,1.3821674100840295e-12,-11.85943935141012,3.7287141345839195e-13,-12.428440910962017,1.297590774550878e-13,-12.886862250814708,sub-010_ses-3_task_all_physiological_recordings.xdf,1,easy
5.388206338528781e-12,3.1973808107443467,1.0,5.400537907752681e-11,-10.267562981152166,9.27699155064451e-12,-11.03259283895175,1.9294900602094708e-12,-11.714557454359905,3.1278460946482224e-13,-12.504754624502668,1.335082358849001e-13,-12.874491942621201,sub-010_ses-3_task_all_physiological_recordings.xdf,2,easy
2.4030725359157658e-12,4.916413808579729,1.0,2.0287401886202635e-11,-10.692773567492702,3.975871059720519e-12,-11.40056770852017,1.9412557342632896e-12,-11.71191724840171,4.923997672016683e-13,-12.307682161067802,1.1911591116998838e-13,-12.92403022280112,sub-010_ses-3_task_all_physiological_recordings.xdf,3,easy
3.650010203038922e-12,3.1741872974649694,1.0,3.916833250230595e-11,-10.407064917103197,3.5284086359512864e-12,-11.452421123636087,1.4659530577733244e-12,-11.83387993629545,3.408600499810106e-13,-12.4674238966576,1.1673438721593072e-13,-12.932801192127027,sub-010_ses-3_task_all_physiological_recordings.xdf,4,easy
3.0607274043857917e-12,3.831923469040502,1.0,2.897454049471143e-11,-10.537983442756726,4.745975553039925e-12,-11.323674503204058,1.7341418853371057e-12,-11.7609153719705,3.874157374794036e-13,-12.411822741485665,1.159684931226483e-13,-12.935659985959072,sub-010_ses-3_task_all_physiological_recordings.xdf,5,easy
1.6241483107459017e-12,5.136652245735275,1.0,1.3829097698925349e-11,-10.859206155187968,2.464871629099727e-12,-11.608205693922391,1.2686526118635402e-12,-11.896657282085465,3.5329749131700306e-13,-12.451859446377922,1.1889200075268913e-13,-12.924847364437936,sub-010_ses-3_task_all_physiological_recordings.xdf,6,easy
4.077878711485e-12,3.6316898153693895,1.0,3.870651903254715e-11,-10.412215884039679,7.342478961179535e-12,-11.134157289211934,1.9580357180728543e-12,-11.708179390152667,3.835337372144959e-13,-12.416196427695048,1.2273491552512015e-13,-12.91103187196883,sub-010_ses-3_task_all_physiological_recordings.xdf,7,easy
2.751664939954734e-12,4.627148295483418,1.0,2.0352396199843155e-11,-10.691384451544122,7.717183815335545e-12,-11.112541155181539,2.2044268687181727e-12,-11.656704304203942,3.4059638195624893e-13,-12.467759969716877,1.2420511690538662e-13,-12.905860512066056,sub-010_ses-3_task_all_physiological_recordings.xdf,8,easy
9.155994843862304e-12,2.540031375349889,1.0,9.852042075980265e-11,-10.006473742049435,1.3008036919613788e-11,-10.88578823912687,2.3949119264280444e-12,-11.620710453259697,3.1213092041419215e-13,-12.505663206983154,1.235852105911156e-13,-12.908033498041464,sub-010_ses-3_task_all_physiological_recordings.xdf,9,easy
1.2271573703347792e-12,6.183352931022726,1.0,9.152287594469585e-12,-11.038470341399744,2.1463538636382234e-12,-11.668298675493908,1.2746845647788115e-12,-11.89459727305328,3.0632237071525093e-13,-12.513821285519837,1.3260946706045548e-13,-12.877425470310195,sub-010_ses-3_task_all_physiological_recordings.xdf,10,easy
2.342250300658039e-12,4.000779983294542,1.0,2.1947085485344063e-11,-10.658623144746388,3.1598856523913207e-12,-11.500328633025266,1.8676745370270886e-12,-11.728698802135959,2.830255525677871e-13,-12.548174353033238,9.761843719994167e-14,-13.010468149362088,sub-010_ses-3_task_all_physiological_recordings.xdf,11,easy
1.4397542613262903e-12,5.421921591810137,1.0,1.1158030286441439e-11,-10.95241246411076,3.0268572189543266e-12,-11.519008064832247,1.0392291345714015e-12,-11.983288686409404,3.3147268880305174e-13,-12.47955224883011,1.1008114090130971e-13,-12.958287077976882,sub-010_ses-3_task_all_physiological_recordings.xdf,12,easy
2.5028845677583073e-12,4.58899109309125,1.0,2.189597047312129e-11,-10.659635801246871,3.3016693191634742e-12,-11.48126642594123,2.7090668221595584e-12,-11.567180282476153,3.825163126889074e-13,-12.417350039308499,1.0571101321568194e-13,-12.975879764540831,sub-010_ses-3_task_all_physiological_recordings.xdf,13,easy
8.199884846796418e-12,2.357298776721111,1.0,9.542235001527874e-11,-10.020349892051874,6.82100476552857e-12,-11.166151647046767,1.4777141193843564e-12,-11.830409577025641,3.4015226843841006e-13,-12.468326628431184,1.1858831371276478e-13,-12.925958106419683,sub-010_ses-3_task_all_physiological_recordings.xdf,14,easy
4.591475584733379e-12,3.7155104443515703,1.0,4.315375481302025e-11,-10.364981410293389,7.011179929159867e-12,-11.154208887368418,3.400473588872657e-12,-11.468460593925112,4.706731781035289e-13,-12.327280549799477,1.0652045159830602e-13,-12.972567001017957,sub-010_ses-3_task_all_physiological_recordings.xdf,15,easy
1.7096640494887532e-12,5.923897831008831,1.0,1.2309171534211478e-11,-10.909771176169269,3.1306941668997505e-12,-11.504359355926741,1.9663783108816803e-12,-11.70633292469173,4.614646833492622e-13,-12.335861530636844,1.1284016363594013e-13,-12.947536292721082,sub-010_ses-3_task_all_physiological_recordings.xdf,16,easy
1.945901296369756e-12,4.538914546699977,1.0,1.7492724117121826e-11,-10.757142553190823,2.361561636284749e-12,-11.626800714940542,1.9157093885364623e-12,-11.717670372359539,3.098097737328755e-13,-12.508904885442854,9.839967471758162e-14,-13.00700633722509,sub-010_ses-3_task_all_physiological_recordings.xdf,17,easy
2.700888524450628e-12,5.318143092543513,1.0,1.964589783507632e-11,-10.706728118752952,5.364617254013934e-12,-11.270461257929034,3.591687833961715e-12,-11.444701416403177,4.813306126447751e-13,-12.317556516299131,1.3816599568579922e-13,-12.859598828909334,sub-010_ses-3_task_all_physiological_recordings.xdf,18,easy
2.9541215705522398e-12,3.546287779618135,1.0,3.0473290986667567e-11,-10.516080641275519,3.3183299597302835e-12,-11.47908043188449,1.431521940184305e-12,-11.844201991388134,2.9753473192687744e-13,-12.52646233076311,1.1484225100749193e-13,-12.939898303544467,sub-010_ses-3_task_all_physiological_recordings.xdf,19,easy
4.380471401953013e-12,3.3578389411512455,1.0,4.2580420483787916e-11,-10.37079005419673,8.17374953331721e-12,-11.087578674425359,1.6878568182196024e-12,-11.772664397576817,2.8951160989484123e-13,-12.538334015659636,1.3512039643390514e-13,-12.869279089245182,sub-010_ses-3_task_all_physiological_recordings.xdf,20,easy
1.896470425357815e-12,4.985476244222354,1.0,1.5844310972089896e-11,-10.800126642401466,3.0463288123543598e-12,-11.5162232219179,1.7326214651376833e-12,-11.761296309506964,3.662167004298238e-13,-12.43626185462979,1.1541896119600756e-13,-12.937722838785561,sub-010_ses-3_task_all_physiological_recordings.xdf,21,easy
2.9078290797394973e-12,5.3657785277671755,1.0,2.1746223111771863e-11,-10.662616160509353,5.456863985243722e-12,-11.263056871064624,3.7415064211273006e-12,-11.42695350510946,5.398692735660111e-13,-12.267711389514247,1.25709830373656e-13,-12.900630759624281,sub-010_ses-3_task_all_physiological_recordings.xdf,22,easy
6.126654994593307e-12,3.3076552834839466,1.0,6.047580787424125e-11,-10.218418321345883,1.0613170978604529e-11,-10.97415483921265,2.555232956270726e-12,-11.59256949983027,4.2275201547241375e-13,-12.373914313224104,1.1479258211794418e-13,-12.940086175085519,sub-010_ses-3_task_all_physiological_recordings.xdf,23,easy
1.988533319446058e-12,4.658483990647988,1.0,1.7668532810591972e-11,-10.752799512673157,3.102479943825515e-12,-11.508291017343836,1.4008405016179665e-12,-11.853611310260625,3.349114983091723e-13,-12.47506994184054,1.3071022855648953e-13,-12.88369042594794,sub-010_ses-3_task_all_physiological_recordings.xdf,24,easy
3.2847693399518497e-12,4.716629694623141,1.0,2.767491047063397e-11,-10.55791377540579,4.722730423847211e-12,-11.325806843493153,3.906821112950876e-12,-11.408176473965113,4.999941166714462e-13,-12.301035105888298,1.3245667838886375e-13,-12.877926139938948,sub-010_ses-3_task_all_physiological_recordings.xdf,25,easy
3.660937458332543e-12,3.6866015951337032,1.0,3.5775523822907015e-11,-10.446413998609904,4.278396925881593e-12,-11.368718926467741,2.7823046945766116e-12,-11.555595311465703,4.0561343433990464e-13,-12.391887669150396,1.1024067435671984e-13,-12.957658138791796,sub-010_ses-3_task_all_physiological_recordings.xdf,26,easy
1.3862137566685437e-12,6.041272812304875,1.0,1.0816628455333544e-11,-10.965908087789787,1.7488042868264008e-12,-11.757258790811361,1.5497374476100987e-12,-11.809741872611973,4.1261665118821466e-13,-12.38445325000988,1.1476496409415533e-13,-12.940190674855518,sub-010_ses-3_task_all_physiological_recordings.xdf,27,easy
1.7574231137682656e-12,5.5654591297296045,1.0,1.3521831302583697e-11,-10.868964486593514,2.5784363870837856e-12,-11.588643578656832,2.3349206544808316e-12,-11.631727873087861,3.8773872463005245e-13,-12.411460822533439,1.0460076069116571e-13,-12.98046515712482,sub-010_ses-3_task_all_physiological_recordings.xdf,28,easy
1.243902582063574e-12,6.0739177150456305,1.0,8.594470210003861e-12,-11.065780889420596,2.8211338943699474e-12,-11.54957630122284,1.1163999251251896e-12,-11.952180201310707,3.5319882394447985e-13,-12.451980751173952,1.0211751519215124e-13,-12.990899761351791,sub-010_ses-3_task_all_physiological_recordings.xdf,29,easy
9.93008280278055e-13,6.657482376990105,1.0,6.6835510645008884e-12,-11.174992729448595,1.962078140878581e-12,-11.70728370058675,1.0550300876876028e-12,-11.976735154839867,3.190888403778329e-13,-12.496088384296232,1.043941689811949e-13,-12.981323758517796,sub-010_ses-3_task_all_physiological_recordings.xdf,30,easy
1.9313785181656926e-12,4.642241444513889,1.0,1.7551837087743252e-11,-10.755677420775658,2.5657968595760256e-12,-11.590777730758244,1.3837311019599415e-12,-11.858948297365659,3.570654710546202e-13,-12.447252144921976,1.247234995805294e-13,-12.904051711905247,sub-010_ses-3_task_all_physiological_recordings.xdf,31,easy
4.315930415547854e-12,3.4606780783271947,1.0,4.3097270190940524e-11,-10.365550237462397,6.1530147624750515e-12,-11.210912042939963,2.012724166240657e-12,-11.696215738915495,4.307806056758595e-13,-12.365743857457518,1.2571025614228252e-13,-12.900629288707874,sub-010_ses-3_task_all_physiological_recordings.xdf,32,easy
3.3694937263605624e-12,4.250584947332425,1.0,3.001759189993614e-11,-10.522624151084022,5.643432578617228e-12,-11.248456659050156,2.7529971577031716e-12,-11.560194236988242,4.126937282924776e-13,-12.384372131046659,1.272938664264372e-13,-12.895192522044129,sub-010_ses-3_task_all_physiological_recordings.xdf,33,easy
1.9139105473396266e-12,5.436433561966199,1.0,1.4531024356394963e-11,-10.837703769277411,3.5425369935641324e-12,-11.450685605860492,2.1742859627717835e-12,-11.662683337946795,3.8499172399210854e-13,-12.414548606240047,1.25942724459868e-13,-12.899826916043574,sub-010_ses-3_task_all_physiological_recordings.xdf,34,easy
3.904089711336077e-12,5.167680205107589,1.0,2.8413851054604362e-11,-10.546469900440423,6.7958170610329196e-12,-11.167758320570103,6.77857177934284e-12,-11.168861800777465,5.000233374082246e-13,-12.301009725521803,1.256277703810887e-13,-12.900914347938295,sub-010_ses-3_task_all_physiological_recordings.xdf,35,easy
