avg_power,spectral_centroid,peak_freq,pow_delta,log_pow_delta,pow_theta,log_pow_theta,pow_alpha,log_pow_alpha,pow_beta,log_pow_beta,pow_gamma,log_pow_gamma,file_name,epoch_idx,difficulty
4.98477225137088e-12,3.4053958650632725,1.0,4.928053819349699e-11,-10.307324557881179,8.794448586403733e-12,-11.055791385699361,1.5784084832809304e-12,-11.801780593599634,4.0409176600504073e-13,-12.39351999888922,1.493558453739632e-13,-12.825777775644527,sub-009_ses-2_task_all_physiological_recordings.xdf,22,hard
3.9601735775075505e-12,4.029053262992896,1.0,3.592229641659896e-11,-10.444635907829388,7.921841478001907e-12,-11.101173852403557,2.127996058264738e-12,-11.672029180829743,3.843488287099097e-13,-12.415274438090481,1.6169167859576599e-13,-12.791312330328193,sub-009_ses-2_task_all_physiological_recordings.xdf,23,hard
2.728146309258162e-12,4.4454845698026775,1.0,2.2431183637409303e-11,-10.649147809179729,6.677064968905868e-12,-11.175414397991462,1.6575519320507662e-12,-11.780532856015336,3.2456416908772447e-13,-12.488699426673694,1.222488395674403e-13,-12.912755254673456,sub-009_ses-2_task_all_physiological_recordings.xdf,24,hard
4.7342673876099644e-12,3.8499418701305426,1.0,4.365757453203214e-11,-10.359940395897029,9.865456257950748e-12,-11.00588282468161,1.853428034357382e-12,-11.732024272266328,4.43643205888022e-13,-12.352966165036362,1.951098735039089e-13,-12.709720752646662,sub-009_ses-2_task_all_physiological_recordings.xdf,25,hard
5.997080317989209e-12,3.296977405553715,1.0,5.8108645105149584e-11,-10.23575925070504,1.1260030718010115e-11,-10.948460424702782,2.665429841200908e-12,-11.574232744382801,3.5326184760276006e-13,-12.451903263981258,1.1161593554062396e-13,-12.95227379622912,sub-009_ses-2_task_all_physiological_recordings.xdf,26,hard
5.634833769694397e-12,3.60500417081401,1.0,5.1355193712648314e-11,-10.28941562827543,1.2518251951248939e-11,-10.902456311774896,2.676655306264143e-12,-11.572407552692761,3.756591945072719e-13,-12.425205977049421,1.3718586854882253e-13,-12.862690622793643,sub-009_ses-2_task_all_physiological_recordings.xdf,27,hard
4.5741160858729705e-12,3.667527713484518,1.0,4.237805448491935e-11,-10.372858984998002,8.927088535598729e-12,-11.049290158030965,2.2823863203367134e-12,-11.641610844321574,4.2638729240988543e-13,-12.370195747036135,1.3216961135162058e-13,-12.87886838705459,sub-009_ses-2_task_all_physiological_recordings.xdf,28,hard
5.708792165596037e-12,3.3557032409553527,1.0,5.575057430836305e-11,-10.25375065442028,1.034070608738148e-11,-10.985449805595664,2.3348521327452e-12,-11.631740618295405,3.8122705743466466e-13,-12.418816283066366,1.4411475351992298e-13,-12.84129155669949,sub-009_ses-2_task_all_physiological_recordings.xdf,29,hard
2.3265901720643467e-12,5.131121880563618,1.0,1.7900584986064975e-11,-10.747132776167106,5.130871388421861e-12,-11.289808871331505,2.047245828362874e-12,-11.688830005167793,4.1957755660990674e-13,-12.377187750462166,1.3403446551384396e-13,-12.872783513143698,sub-009_ses-3_task_all_physiological_recordings.xdf,0,easy
4.801349854192031e-12,4.434585925043545,1.0,4.276539564126407e-11,-10.368907505769245,8.771944236863665e-12,-11.056904137790157,2.9880070341780687e-12,-11.524618384466704,5.902630030636465e-13,-12.228954436953027,3.362092866385341e-13,-12.473390294822279,sub-009_ses-3_task_all_physiological_recordings.xdf,1,easy
2.386921273738515e-12,5.593338444153957,1.0,1.8470051405837768e-11,-10.733531895829893,4.9402739124730614e-12,-11.306248971040382,1.9257131677897825e-12,-11.715408399933656,4.83920267363576e-13,-12.315226188555066,2.2587404006854758e-13,-12.646133680114769,sub-009_ses-3_task_all_physiological_recordings.xdf,2,easy
2.7989399538043807e-12,5.091140352192988,1.0,1.954741445760287e-11,-10.708910678731277,7.641878892507097e-12,-11.116799849234976,2.889647344758161e-12,-11.539155155710867,4.0563095626866993e-13,-12.391868908646005,1.3045690992677315e-13,-12.884532912626689,sub-009_ses-3_task_all_physiological_recordings.xdf,3,easy
3.013505876048127e-12,4.522106710031109,1.0,2.347577037579475e-11,-10.629380147114375,8.133275590079548e-12,-11.089734511700463,2.1197577566610405e-12,-11.67371376688092,3.283962159075751e-13,-12.48360185587637,1.2914524081327915e-13,-12.888921593568206,sub-009_ses-3_task_all_physiological_recordings.xdf,4,easy
3.672194522580212e-12,3.9429376557993283,1.0,3.356839635434571e-11,-10.474069405582313,6.655920741532075e-12,-11.176791858249816,2.1436823475872436e-12,-11.6688395682846,4.270720999876618e-13,-12.369498799486738,1.4565241343182797e-13,-12.836682314802593,sub-009_ses-3_task_all_physiological_recordings.xdf,5,easy
1.639395721527858e-12,5.471099858564395,1.0,1.1667434869033911e-11,-10.933024614792336,4.170361262379876e-12,-11.379826322133598,1.4489218734585812e-12,-11.838955031257997,3.166949386527964e-13,-12.499358877369252,1.1572846093167795e-13,-12.936559822504066,sub-009_ses-3_task_all_physiological_recordings.xdf,6,easy
2.4528128624230463e-12,5.0820986736735945,1.0,1.923067305778811e-11,-10.71600551554477,5.396092423824999e-12,-11.267920620376442,2.0307765394624428e-12,-11.692337862423654,4.191106178715634e-13,-12.377671336482745,1.4186083048036336e-13,-12.848137502037302,sub-009_ses-3_task_all_physiological_recordings.xdf,7,easy
3.107415394086833e-12,4.610729399837732,1.0,2.497509693915051e-11,-10.602492817414035,7.586734271061023e-12,-11.1199451270382,2.093074678352187e-12,-11.679215276287357,4.084415284388094e-13,-12.388870107293014,1.4706370935599807e-13,-12.832494484110743,sub-009_ses-3_task_all_physiological_recordings.xdf,8,easy
3.640678201483531e-12,5.04705727706538,1.0,3.027483656193776e-11,-10.518918192708119,6.742478117663892e-12,-11.171180454351266,2.7670126929281412e-12,-11.557988848645095,6.407794551509035e-13,-12.193291421171057,2.866359448140376e-13,-12.542669348985626,sub-009_ses-3_task_all_physiological_recordings.xdf,9,easy
3.2764839200689502e-12,4.804866629369458,1.0,2.5555792418503304e-11,-10.592510648160209,8.285102164757117e-12,-11.081702131865441,2.4228747754317706e-12,-11.615669031485426,4.0406465785277523e-13,-12.393549134142248,2.1181252138156208e-13,-12.674048369978387,sub-009_ses-3_task_all_physiological_recordings.xdf,10,easy
4.51352131511046e-12,5.41987990402914,1.0,3.587642648377698e-11,-10.445190821917423,9.61953739191807e-12,-11.016845812886103,3.0802521530133967e-12,-11.51141373019438,7.71717641341811e-13,-12.112541571734198,5.167890944295223e-13,-12.286686659639624,sub-009_ses-3_task_all_physiological_recordings.xdf,11,easy
4.371751009556109e-12,4.558491323853407,1.0,3.785034178404224e-11,-10.42193019451917,9.10136335155377e-12,-11.040893547051702,2.400074193868021e-12,-11.6197753326678,5.64897019394912e-13,-12.248030716755544,3.0674540377569095e-13,-12.5132219359516,sub-009_ses-3_task_all_physiological_recordings.xdf,12,easy
7.683840818965768e-12,3.9735481655760254,1.0,7.5669747200381e-11,-10.121077716933225,1.077161309132822e-11,-10.9677192545289,3.6524307699714585e-12,-11.437418007153918,7.967157055124671e-13,-12.098696621581551,5.006197031871121e-13,-12.300492061605452,sub-009_ses-3_task_all_physiological_recordings.xdf,13,easy
3.4115360992797523e-12,4.709239533828376,1.0,2.8371795343337993e-11,-10.547113181545189,7.223245549450748e-12,-11.14126762133535,2.4919197233180647e-12,-11.60346595249503,4.3827783038767273e-13,-12.358250496911197,2.383549322983455e-13,-12.62277585675229,sub-009_ses-3_task_all_physiological_recordings.xdf,14,easy
2.517981359703499e-12,5.814186788060835,1.0,2.0089616111595944e-11,-10.697028362017727,4.6458366428806855e-12,-11.332936064949639,1.899436307332321e-12,-11.721375264803592,5.206917770703404e-13,-12.28341928078633,3.123177821463703e-13,-12.505403288045846,sub-009_ses-3_task_all_physiological_recordings.xdf,15,hard
3.7703720318338594e-12,4.206315525768528,1.0,3.2706381918955126e-11,-10.485367496215629,8.02816154188721e-12,-11.095383897265224,2.3258425357573372e-12,-11.633419691226901,4.3629031325551345e-13,-12.360224429338139,1.42903581881023e-13,-12.844956885473078,sub-009_ses-3_task_all_physiological_recordings.xdf,16,hard
2.29125872405711e-12,5.091283724135852,1.0,1.8203088316543837e-11,-10.739854923825346,4.738743241389366e-12,-11.324336821975564,1.8905518897132434e-12,-11.72341139811797,4.036399420860745e-13,-12.394005864810538,1.6461881770911973e-13,-12.783520521735435,sub-009_ses-3_task_all_physiological_recordings.xdf,17,hard
2.364426742912342e-12,5.313717017850862,1.0,1.8023926237492247e-11,-10.744150598620868,4.9318628557053914e-12,-11.306989008685896,2.1197050609876905e-12,-11.6737245632677,4.961688251480971e-13,-12.304370526423108,1.6057946030226177e-13,-12.794310006055214,sub-009_ses-3_task_all_physiological_recordings.xdf,18,hard
2.929723726148211e-12,4.2734290687683005,1.0,2.5972295347033983e-11,-10.585489667140042,5.728615253323043e-12,-11.241950344964524,1.704591095020947e-12,-11.768379784691593,3.8097070168612507e-13,-12.419108422186065,1.243233287078436e-13,-12.905447370324893,sub-009_ses-3_task_all_physiological_recordings.xdf,19,hard
2.3143843010598625e-12,6.162725795528085,1.0,1.6952059264364743e-11,-10.770777538001981,4.650784227017642e-12,-11.332473809099397,2.027893681179535e-12,-11.692954818020867,5.941198259450741e-13,-12.22612595485294,2.5546370310629874e-13,-12.592670796744347,sub-009_ses-3_task_all_physiological_recordings.xdf,20,hard
2.301484072846766e-12,7.194981894530189,1.0,1.482306068682805e-11,-10.829062113349998,4.658017971396307e-12,-11.331798840218857,2.6857962105078805e-12,-11.570926943271747,6.770502206464336e-13,-12.169379116040561,3.7446998606931587e-13,-12.42658298545941,sub-009_ses-3_task_all_physiological_recordings.xdf,21,hard
9.06569270806371e-12,3.035226261800408,1.0,1.0184650723206315e-10,-9.992053860290245,6.645998399897494e-12,-11.177439767618814,2.6299880438868585e-12,-11.58004622583943,7.740901039965309e-13,-12.111208484548449,3.849043422612232e-13,-12.414647189426452,sub-009_ses-3_task_all_physiological_recordings.xdf,22,hard
3.9804666887993525e-12,5.928573615474698,1.0,3.2123998289887936e-11,-10.493170405884987,6.270839587445074e-12,-11.202674308645554,3.45948108182384e-12,-11.460989039993853,8.775710663881789e-13,-12.056717703932774,5.037341698923124e-13,-12.29779858856585,sub-009_ses-3_task_all_physiological_recordings.xdf,23,hard
3.3274079562994984e-12,5.313120735684537,1.0,2.4224129754499545e-11,-10.615751815912178,8.851332929616217e-12,-11.052991323608662,2.546268576402575e-12,-11.594095789567742,5.785364264469195e-13,-12.237669291324417,2.2379408609694107e-13,-12.650151394167812,sub-009_ses-3_task_all_physiological_recordings.xdf,24,hard
2.7467497344929267e-12,7.758588594833784,1.0,1.7697437686545163e-11,-10.752089608166353,5.919981096595111e-12,-11.227679680043556,2.409073618442781e-12,-11.618149928272747,8.473436580582615e-13,-12.071940416671918,6.044592418969543e-13,-12.218632977873538,sub-009_ses-3_task_all_physiological_recordings.xdf,25,hard
3.828950368895131e-12,7.042986988989039,1.0,2.7827117489929156e-11,-10.555531778324717,6.933324486765401e-12,-11.159058473894126,3.1943116028855187e-12,-11.495622721004999,1.0064356314726019e-12,-11.997213996026387,8.237554447876031e-13,-12.084201701826284,sub-009_ses-3_task_all_physiological_recordings.xdf,26,hard
3.989575653729194e-12,6.148383063037068,1.0,2.8429180374549812e-11,-10.54623566102505,9.069615349429446e-12,-11.042411131370182,3.728704263083755e-12,-11.428442060726674,7.741375963312174e-13,-12.111181840329529,5.723419549487761e-13,-12.242344417406485,sub-009_ses-3_task_all_physiological_recordings.xdf,27,hard
3.306973233792705e-12,5.417165242870662,1.0,2.6310586957922764e-11,-10.579869463212528,6.759674084552994e-12,-11.170074242918183,2.5021557786436295e-12,-11.60168565559412,6.042025418274278e-13,-12.218817452019865,3.2125934547980365e-13,-12.493144229788976,sub-009_ses-3_task_all_physiological_recordings.xdf,28,hard
3.1227773572993986e-12,5.129211180365065,1.0,2.5773758806914487e-11,-10.588822239964415,6.164242990815991e-12,-11.210120249984353,1.9537160635720237e-12,-11.70913855268685,5.877757854442507e-13,-12.230788309492667,2.8622611012480435e-13,-12.543290751547929,sub-009_ses-3_task_all_physiological_recordings.xdf,29,hard
4.485107652117523e-12,3.338545020911469,1.0,4.6443387960751554e-11,-10.333076106784647,5.700394526076826e-12,-11.24409508563124,1.72591262896946e-12,-11.762981193393037,4.165165072557239e-13,-12.3803677820891,1.4436036102438828e-13,-12.840552040503473,sub-010_ses-1_task_all_physiological_recordings.xdf,0,easy
3.3122681034555826e-12,3.65735471071046,1.0,3.2834164542591014e-11,-10.483674029754297,5.223692623043722e-12,-11.282022386105767,1.2285281241615302e-12,-11.910614896954879,3.3493781187142254e-13,-12.475035821226495,1.1652237789177208e-13,-12.933590661233369,sub-010_ses-1_task_all_physiological_recordings.xdf,1,easy
2.425732360652817e-12,4.225718817690819,1.0,2.1459220628199552e-11,-10.668386055110922,4.633604676073248e-12,-11.334081021543806,1.4166400004559408e-12,-11.84874049956147,3.439100253174636e-13,-12.463555163879667,1.0973575219907352e-13,-12.959651855076768,sub-010_ses-1_task_all_physiological_recordings.xdf,2,easy
3.5017338827809472e-12,3.7260383536374966,1.0,3.346897529466923e-11,-10.475357584047458,5.6636970225163576e-12,-11.246899987127728,1.8705763763231923e-12,-11.728024554699921,3.680617220732218e-13,-12.4340793462501,1.2798378144925764e-13,-12.892845062175331,sub-010_ses-1_task_all_physiological_recordings.xdf,3,easy
4.2353787864513884e-12,3.2458294983373985,1.0,4.4022096976418796e-11,-10.35632927383182,5.577240945395464e-12,-11.253580592912899,1.6284988972842293e-12,-11.788212531175581,3.2622447840821617e-13,-12.48648345458097,1.2517422109644455e-13,-12.902485102342222,sub-010_ses-1_task_all_physiological_recordings.xdf,4,easy
3.1644283688758475e-12,3.8573972528834655,1.0,2.9090164680405795e-11,-10.536253820190236,6.050088236395645e-12,-11.218238291413599,1.625032731607362e-12,-11.789137886984616,3.4304902603480656e-13,-12.464643809359899,1.0714118425889757e-13,-12.970043557568705,sub-010_ses-1_task_all_physiological_recordings.xdf,5,easy
4.058078291242446e-12,3.4680616171203043,1.0,4.0154918322040406e-11,-10.39626125314235,6.098405211540962e-12,-11.21478372210092,1.931407706183866e-12,-11.714126040122183,3.797817735644423e-13,-12.42046588170097,1.2539811158453845e-13,-12.901709003653545,sub-010_ses-1_task_all_physiological_recordings.xdf,6,easy
2.2083188906343127e-12,4.351543125545843,1.0,1.9910879174992187e-11,-10.700909563055571,3.7401769259165236e-12,-11.42710785337924,1.370950781811816e-12,-11.862978136436764,3.1893467942795286e-13,-12.49629825508965,1.2468501373435307e-13,-12.904185742540658,sub-010_ses-1_task_all_physiological_recordings.xdf,7,easy
3.021636340289828e-12,3.692521956156395,1.0,2.882107550763514e-11,-10.540289816779628,4.7621063394428636e-12,-11.322200910880403,1.7019671080813203e-12,-11.769048837269535,3.3003300735825696e-13,-12.48144262316243,1.1322273548368613e-13,-12.94606635668408,sub-010_ses-1_task_all_physiological_recordings.xdf,8,easy
3.4784323179334815e-12,3.720581756554512,1.0,3.185582188806328e-11,-10.496811185532623,7.055809466565829e-12,-11.151453155304853,1.7041507299747155e-12,-11.768491995073303,3.2715848153180295e-13,-12.485241816204033,1.161483023308483e-13,-12.934987133635875,sub-010_ses-1_task_all_physiological_recordings.xdf,9,easy
3.694425799147525e-12,3.625026991302441,1.0,3.5700563734568714e-11,-10.447324926048045,5.688676807924979e-12,-11.244988739201444,1.92921584128482e-12,-11.714619180632418,4.111363457982638e-13,-12.386014128469242,1.1848020001129528e-13,-12.926354221335865,sub-010_ses-1_task_all_physiological_recordings.xdf,10,easy
2.832663730971329e-12,3.8531996658007768,1.0,2.679168485420568e-11,-10.571999973966413,4.5354358562671985e-12,-11.343380970814238,1.573116847851663e-12,-11.80323901768664,3.3821514491042476e-13,-12.470806949063054,1.0740878075318644e-13,-12.96896021326611,sub-010_ses-1_task_all_physiological_recordings.xdf,11,easy
3.813525457659334e-12,3.665600018680347,1.0,3.668443954851388e-11,-10.435518111531202,6.218530912324711e-12,-11.206312202452033,1.7848005905242391e-12,-11.748410299032278,4.3107338624914503e-13,-12.365448788934383,1.259195840920324e-13,-12.899906719442075,sub-010_ses-1_task_all_physiological_recordings.xdf,12,easy
5.228430353875033e-12,2.8439757805501285,1.0,5.70409909847805e-11,-10.243812938003959,5.570694862711015e-12,-11.254090629562487,1.6558791447721258e-12,-11.780971363610266,3.639376123031749e-13,-12.438973058534115,1.1742080884584304e-13,-12.930254932337878,sub-010_ses-1_task_all_physiological_recordings.xdf,13,easy
2.1644098019379807e-12,4.547852945287234,1.0,1.8504179462783305e-11,-10.732730168212008,4.075019338128905e-12,-11.389870325961368,1.5095125391748496e-12,-11.821163275041132,3.512497847738005e-13,-12.454383933198121,1.1368905548049588e-13,-12.944281341584967,sub-010_ses-1_task_all_physiological_recordings.xdf,14,easy
5.633732834161434e-12,3.2342663791634347,1.0,5.748271279335105e-11,-10.24046274430639,8.482338427100875e-12,-11.071484404112768,2.1059570218290366e-12,-11.676550496100651,3.9949740501490553e-13,-12.398486037354663,1.499596555240881e-13,-12.824025565877584,sub-010_ses-1_task_all_physiological_recordings.xdf,15,hard
5.8400114483543746e-12,2.723581686388994,1.0,6.460157366002521e-11,-10.189756902693132,5.957320195219768e-12,-11.22494905672843,1.890198590963467e-12,-11.723492564912087,3.129506987834298e-13,-12.504524074379262,1.1183288969301466e-13,-12.951430453054513,sub-010_ses-1_task_all_physiological_recordings.xdf,16,hard
4.1306930878049035e-12,2.911957845385675,1.0,4.4758373550698647e-11,-10.349125703439276,4.425742089380901e-12,-11.354013898231244,1.3787914711738184e-12,-11.860501411682428,2.997213599398998e-13,-12.523282305524576,1.1584611991167287e-13,-12.936118507658808,sub-010_ses-1_task_all_physiological_recordings.xdf,17,hard
5.420615054591338e-12,2.9334543591029845,1.0,5.7757746804162826e-11,-10.238389757432975,6.7797057125192085e-12,-11.168789157195302,1.9089373870066666e-12,-11.71920831619693,3.2521332287864603e-13,-12.487831671152508,1.2630849547156516e-13,-12.898567437945536,sub-010_ses-1_task_all_physiological_recordings.xdf,18,hard
4.365019976288959e-12,3.2462260365883173,1.0,4.427211466512421e-11,-10.353869733375552,6.580465016238642e-12,-11.181743415375314,1.7443511956882928e-12,-11.758366072732258,3.2727816885591224e-13,-12.485082963410678,1.0931661231324621e-13,-12.961313835417542,sub-010_ses-1_task_all_physiological_recordings.xdf,19,hard
2.2463992989600573e-12,4.393722176307258,1.0,2.0077014442198065e-11,-10.697300868602738,3.7567204925831655e-12,-11.42519111610096,1.5963109560158794e-12,-11.796882505637134,3.1676655001389986e-13,-12.499260685388656,1.151270627346413e-13,-12.938822575459616,sub-010_ses-1_task_all_physiological_recordings.xdf,20,hard
4.481523058341296e-12,3.1031400460498384,1.0,4.710233438874725e-11,-10.326957568730363,5.6231856985830925e-12,-11.250017574228767,1.5816380711504054e-12,-11.800892889792294,3.591904485730493e-13,-12.444675220409998,1.3434033505734055e-13,-12.871793572864982,sub-010_ses-1_task_all_physiological_recordings.xdf,21,hard
3.68616796809335e-12,3.2124551865302444,1.0,3.869814406658292e-11,-10.41230986291312,4.087858315965156e-12,-11.388504165138716,1.643222458716396e-12,-11.784303637993421,3.2475410688806574e-13,-12.488445348068494,1.1699375009980555e-13,-12.931837337994569,sub-010_ses-1_task_all_physiological_recordings.xdf,22,hard
4.280621232851287e-12,3.1592757268302862,1.0,4.37592257422806e-11,-10.358930370834358,6.5588908745835556e-12,-11.183169594736087,1.4286213076371114e-12,-11.845082876736878,3.099927161638272e-13,-12.50864851057547,1.1901864369340071e-13,-12.924385003153967,sub-010_ses-1_task_all_physiological_recordings.xdf,23,hard
3.240974270871858e-12,3.7063301479626745,1.0,3.161634410827139e-11,-10.500088350260793,4.5844606221580756e-12,-11.338711753254586,1.7855712043510964e-12,-11.748222826490421,3.6462467355445557e-13,-12.438153946690402,1.198540593935094e-13,-12.921347252057151,sub-010_ses-1_task_all_physiological_recordings.xdf,24,hard
4.86891400779079e-12,3.348220008012411,1.0,4.959771697978434e-11,-10.304538313951358,5.647887869737601e-12,-11.248113934130052,3.1151289189415305e-12,-11.506523975448998,3.835209534454341e-13,-12.41621090363902,1.1781015703204456e-13,-12.928817265127778,sub-010_ses-1_task_all_physiological_recordings.xdf,25,hard
6.766068553869398e-12,2.6998378492930857,1.0,7.304740206417088e-11,-10.136395225167853,9.009416392226715e-12,-11.045303340635202,1.749040549585523e-12,-11.757200121763693,3.06542465232417e-13,-12.51350935429845,1.3875571189190692e-13,-12.857749130064185,sub-010_ses-1_task_all_physiological_recordings.xdf,26,hard
3.6119096644963216e-12,3.5132699885945184,1.0,3.646288709073583e-11,-10.438148947366866,4.85532673284654e-12,-11.31378153949485,1.5413540301544116e-12,-11.812097597697216,3.8067172507172633e-13,-12.41944937982172,1.3647041626256774e-13,-12.864961483761729,sub-010_ses-1_task_all_physiological_recordings.xdf,27,hard
4.228637711757428e-12,3.246290547033336,1.0,4.3847107439637635e-11,-10.35805905142996,5.466526937377213e-12,-11.262288507483232,1.5849638898375861e-12,-11.79998062784555,3.783954160166402e-13,-12.422054133397985,1.2928246888450497e-13,-12.888460362845178,sub-010_ses-1_task_all_physiological_recordings.xdf,28,hard
4.370942907060465e-12,3.2516348862508995,1.0,4.4239906436859476e-11,-10.354185800193381,6.283231898017622e-12,-11.201816911289809,1.8702887034469446e-12,-11.72809134927301,3.602734264217968e-13,-12.443367770028383,1.3805967207617277e-13,-12.859933162496878,sub-010_ses-1_task_all_physiological_recordings.xdf,29,hard
5.829829701232692e-12,2.9572532486312006,1.0,6.306627097670133e-11,-10.200202847492804,6.444156762337956e-12,-11.190833903356753,1.9103019564714867e-12,-11.718897979524801,4.1816428090063307e-13,-12.378653066856149,1.4236566701392728e-13,-12.84659473277909,sub-010_ses-2_task_all_physiological_recordings.xdf,0,easy
3.809339181551944e-12,3.3862763845654724,1.0,3.9738659097987574e-11,-10.400786791382462,4.523928683909754e-12,-11.344484249995165,1.2549142242102178e-12,-11.901385958027785,4.158606459229575e-13,-12.381052176213984,1.574853210761846e-13,-12.802759919796312,sub-010_ses-2_task_all_physiological_recordings.xdf,1,easy
1.3682425965034548e-12,5.88053651372386,1.0,1.0658514528416094e-11,-10.97230331848634,2.2634627129109465e-12,-11.64522665544768,1.2796810425551037e-12,-11.892898263727067,3.437240355739076e-13,-12.463790097911822,1.33580763926015e-13,-12.874256077206782,sub-010_ses-2_task_all_physiological_recordings.xdf,2,easy
4.804162818134913e-12,3.2389062450264676,1.0,4.880968064236175e-11,-10.311494033886477,7.1947218652953055e-12,-11.142985990428175,1.826681848478556e-12,-11.738337086737266,3.6384922531883745e-13,-12.439078545409597,1.4944298241986426e-13,-12.825524473852438,sub-010_ses-2_task_all_physiological_recordings.xdf,3,easy
4.946221177214111e-12,3.3566228274712873,1.0,4.835506045589554e-11,-10.315558069397547,8.92869733512485e-12,-11.049211898494967,1.8713590173563342e-12,-11.72784288577665,3.6380915492532383e-13,-12.439126376510785,1.4123962509837598e-13,-12.850043443883811,sub-010_ses-2_task_all_physiological_recordings.xdf,4,easy
8.008494990436528e-12,2.8861748794111453,1.0,8.374156460766295e-11,-10.077058929113209,1.2454038145727991e-11,-10.904689808403136,2.358775482744588e-12,-11.627313394953953,3.5300521496248396e-13,-12.452218878712175,1.382654300543884e-13,-12.859286391209196,sub-010_ses-2_task_all_physiological_recordings.xdf,5,easy
6.900603281533186e-12,2.725655103004923,1.0,7.55891015136334e-11,-10.121540816849167,7.741146458133851e-12,-11.111194715858439,1.9123656239189215e-12,-11.718429071646664,4.204466310830137e-13,-12.376289123045892,1.448133350727242e-13,-12.839191444479722,sub-010_ses-2_task_all_physiological_recordings.xdf,6,easy
2.411760035115524e-12,4.397687020600241,1.0,2.166452604118908e-11,-10.664250807665738,4.243002939341085e-12,-11.372326667375695,1.4263202175340476e-12,-11.845782961794116,3.4492968388355863e-13,-12.462269429604467,1.3907204040120748e-13,-12.856760173530589,sub-010_ses-2_task_all_physiological_recordings.xdf,7,easy
3.6068025985419853e-12,3.7189357263614284,1.0,3.558659386312621e-11,-10.448713578088874,5.596461991846362e-12,-11.252086441387533,1.4058116208427827e-12,-11.852072871001585,3.774781368118804e-13,-12.423108197245188,1.5319462810174135e-13,-12.814756463337062,sub-010_ses-2_task_all_physiological_recordings.xdf,8,easy
3.379159706720127e-12,3.669135230095305,1.0,3.361489356605069e-11,-10.473468259502223,4.637275750581354e-12,-11.333737078485221,1.6424146303922564e-12,-11.78451719498773,3.53217810695376e-13,-12.451957405627596,1.4196607855007126e-13,-12.84781541377473,sub-010_ses-2_task_all_physiological_recordings.xdf,9,easy
3.7500858018515326e-12,3.7872191673440243,1.0,3.577569690641296e-11,-10.44641189747981,6.3179596545067454e-12,-11.199423151758037,1.8253933419665823e-12,-11.738643537870983,3.942548987146568e-13,-12.40422290174915,1.4475840100708615e-13,-12.83935622272904,sub-010_ses-2_task_all_physiological_recordings.xdf,10,easy
3.839539906679198e-12,3.680128225908443,1.0,3.786842230492617e-11,-10.421722788318249,5.5961834131924306e-12,-11.252108060078704,1.7569002902749432e-12,-11.75525288540975,4.254680965012707e-13,-12.371132999699046,1.442579988435142e-13,-12.840860096665898,sub-010_ses-2_task_all_physiological_recordings.xdf,11,easy
3.110252872253731e-12,4.118795731984455,1.0,2.8721841031464117e-11,-10.541787725844072,5.206745964995238e-12,-11.283433610857458,1.7431566448717117e-12,-11.758663584234453,4.1500425479466087e-13,-12.381947450699062,1.5124056355658703e-13,-12.820331713026905,sub-010_ses-2_task_all_physiological_recordings.xdf,12,easy
4.391160851520606e-12,3.23096880439896,1.0,4.6728975167648436e-11,-10.330413743561943,4.582741055318871e-12,-11.338874681577657,1.870584766020484e-12,-11.728022606855868,3.622737889251669e-13,-12.440963086713339,1.485206464664176e-13,-12.82821316908642,sub-010_ses-2_task_all_physiological_recordings.xdf,13,easy
3.5533587534320723e-12,3.63465669463782,1.0,3.582592168965433e-11,-10.445802627739221,4.429441515063686e-12,-11.35365102822753,1.7870577949291276e-12,-11.747861401824004,3.789739443887043e-13,-12.421390648072027,1.412308952152032e-13,-12.85007028803085,sub-010_ses-2_task_all_physiological_recordings.xdf,14,easy
7.349751457207381e-12,2.6100437799631995,1.0,8.075814802327799e-11,-10.09281364902128,8.891990773389722e-12,-11.051000996610474,1.6482122834465163e-12,-11.782986853566038,3.7228570397606825e-13,-12.429123640664535,1.4491423577485198e-13,-12.83888894914041,sub-010_ses-2_task_all_physiological_recordings.xdf,15,hard
6.58227627081626e-12,2.50987192635726,1.0,7.49705672957735e-11,-10.125109202872817,5.896188769494909e-12,-11.229428620766774,1.5123715535825088e-12,-11.820341499941035,3.3719089238111217e-13,-12.472124164302468,1.3876006625063298e-13,-12.857735501477157,sub-010_ses-2_task_all_physiological_recordings.xdf,16,hard
8.883158880061571e-12,2.7915068074342018,1.0,9.231130032764273e-11,-10.034745131373445,1.4436156143478537e-11,-10.840548429197431,2.7182147173783036e-12,-11.565716240433016,3.252856740101729e-13,-12.487735063171677,1.399457113357284e-13,-12.854040406035022,sub-010_ses-2_task_all_physiological_recordings.xdf,17,hard
8.93160126629117e-12,2.678159023608661,1.0,9.540995347046493e-11,-10.020406315947792,1.3312973843855814e-11,-10.875724921255905,2.044062722751751e-12,-11.689505781860694,3.533391918554778e-13,-12.451808188598063,1.4328705589811397e-13,-12.843793040627997,sub-010_ses-2_task_all_physiological_recordings.xdf,18,hard
8.244975559175575e-12,2.8598800701123577,1.0,8.719232109247293e-11,-10.059521761099681,1.2080213366050253e-11,-10.917925394946682,2.342446968839064e-12,-11.63033023241511,3.93486048533808e-13,-12.405070661404524,1.3598241421950318e-13,-12.866517252668446,sub-010_ses-2_task_all_physiological_recordings.xdf,19,hard
